269,0,"1 A1.2","2023-09-11","12:40:00","13:35:00","INICIAL"
270,0,"1 A1.2","2023-09-11","13:35:00","14:30:00","INICIAL"
271,0,"1 A1.3","2023-09-11","08:30:00","09:25:00","INICIAL"
272,0,"1 A1.3","2023-09-11","09:25:00","10:20:00","INICIAL"
273,0,"1 A1.3","2023-09-11","10:20:00","11:15:00","INICIAL"
274,0,"1 A1.3","2023-09-11","11:45:00","12:40:00","INICIAL"
275,0,"1 A1.3","2023-09-11","12:40:00","13:35:00","INICIAL"
276,0,"1 A1.3","2023-09-11","13:35:00","14:30:00","INICIAL"
277,0,"1 A1.4","2023-09-11","08:30:00","09:25:00","INICIAL"
278,0,"1 A1.4","2023-09-11","09:25:00","10:20:00","INICIAL"
279,0,"1 A1.4","2023-09-11","11:45:00","12:40:00","INICIAL"
280,0,"1 A1.4","2023-09-11","12:40:00","13:35:00","INICIAL"
281,0,"1 A1.4","2023-09-11","13:35:00","14:30:00","INICIAL"
282,0,"1 A1.5","2023-09-11","08:30:00","09:25:00","INICIAL"
283,0,"1 A1.5","2023-09-11","09:25:00","10:20:00","INICIAL"
284,0,"1 A1.5","2023-09-11","10:20:00","11:15:00","INICIAL"
285,0,"1 A1.5","2023-09-11","11:45:00","12:40:00","INICIAL"
286,0,"1 A1.5","2023-09-11","12:40:00","13:35:00","INICIAL"
287,0,"1 A1.5","2023-09-11","13:35:00","14:30:00","INICIAL"
288,0,"1 A1.6","2023-09-11","08:30:00","09:25:00","INICIAL"
289,0,"1 A1.6","2023-09-11","09:25:00","10:20:00","INICIAL"
290,0,"1 A1.6","2023-09-11","11:45:00","12:40:00","INICIAL"
291,0,"1 A1.6","2023-09-11","13:35:00","14:30:00","INICIAL"
292,0,"1 A1.7","2023-09-11","08:30:00","09:25:00","INICIAL"
293,0,"1 A1.7","2023-09-11","09:25:00","10:20:00","INICIAL"
294,0,"1 A1.7","2023-09-11","10:20:00","11:15:00","INICIAL"
295,0,"1 A1.7","2023-09-11","11:45:00","12:40:00","INICIAL"
296,0,"1 A1.7","2023-09-11","12:40:00","13:35:00","INICIAL"
297,0,"1 A1.7","2023-09-11","13:35:00","14:30:00","INICIAL"
298,0,"1 A2.1","2023-09-11","08:30:00","09:25:00","INICIAL"
299,0,"1 A2.1","2023-09-11","09:25:00","10:20:00","INICIAL"
300,0,"1 A2.1","2023-09-11","10:20:00","11:15:00","INICIAL"
301,0,"1 A2.1","2023-09-11","11:45:00","12:40:00","INICIAL"
302,0,"1 A2.1","2023-09-11","12:40:00","13:35:00","INICIAL"
303,0,"1 A2.1","2023-09-11","13:35:00","14:30:00","INICIAL"
304,0,"1 A2.2","2023-09-11","08:30:00","09:25:00","INICIAL"
305,0,"1 A2.2","2023-09-11","09:25:00","10:20:00","INICIAL"
306,0,"1 A2.2","2023-09-11","10:20:00","11:15:00","INICIAL"
307,0,"1 A2.2","2023-09-11","11:45:00","12:40:00","INICIAL"
308,0,"1 A2.2","2023-09-11","12:40:00","13:35:00","INICIAL"
309,0,"1 A2.3","2023-09-11","08:30:00","09:25:00","INICIAL"
310,0,"1 A2.3","2023-09-11","09:25:00","10:20:00","INICIAL"
311,0,"1 A2.3","2023-09-11","10:20:00","11:15:00","INICIAL"
312,0,"1 A2.3","2023-09-11","11:45:00","12:40:00","INICIAL"
313,0,"1 A2.3","2023-09-11","12:40:00","13:35:00","INICIAL"
314,0,"1 A2.3","2023-09-11","13:35:00","14:30:00","INICIAL"
315,0,"1 A2.4","2023-09-11","08:30:00","09:25:00","INICIAL"
316,0,"1 A2.4","2023-09-11","09:25:00","10:20:00","INICIAL"
317,0,"1 A2.4","2023-09-11","10:20:00","11:15:00","INICIAL"
318,0,"1 A2.4","2023-09-11","11:45:00","12:40:00","INICIAL"
319,0,"1 A2.4","2023-09-11","12:40:00","13:35:00","INICIAL"
320,0,"1 A2.4","2023-09-11","13:35:00","14:30:00","INICIAL"
321,0,"1 B0.2","2023-09-11","09:25:00","10:20:00","INICIAL"
322,0,"1 B0.2","2023-09-11","11:45:00","12:40:00","INICIAL"
323,0,"1 B0.2","2023-09-11","12:40:00","13:35:00","INICIAL"
324,0,"1 B0.2","2023-09-11","13:35:00","14:30:00","INICIAL"
325,0,"1 B0.3","2023-09-11","08:30:00","09:25:00","INICIAL"
326,0,"1 B0.3","2023-09-11","09:25:00","10:20:00","INICIAL"
327,0,"1 B0.3","2023-09-11","10:20:00","11:15:00","INICIAL"
328,0,"1 B0.3","2023-09-11","11:45:00","12:40:00","INICIAL"
329,0,"1 B0.3","2023-09-11","13:35:00","14:30:00","INICIAL"
